lead_id,campaign_id,client_id,created_date,status,lead_score,city,acquisition_channel
LED01879,CAM0247,CLT011,2023-05-14,qualified,55,Tangerang,Facebook
LED01880,CAM0404,CLT033,2023-07-05,lost,19,Tangerang,TikTok
LED01881,CAM0259,CLT032,2024-01-10,new,1,Tangerang,Facebook
LED01882,CAM0280,CLT047,2022-10-15,converted,57,Bandung,Google
LED01883,CAM0425,CLT007,2024-06-10,qualified,69,Yogyakarta,
LED01884,CAM0470,CLT011,2022-01-18,contacted,97,Malang,Google
LED01885,CAM0376,CLT018,2024-05-29,qualified,55,Surabaya,Google
LED01886,CAM0112,CLT019,2022-05-19,new,64,Depok,TikTok
LED01887,CAM0409,CLT010,2023-02-16,new,44,Tangerang,Facebook
LED01888,CAM0205,CLT012,2025-01-08,contacted,17,Malang,
LED01889,CAM0259,CLT032,2023-12-21,lost,22,Tangerang,Facebook
LED01890,CAM0202,CLT009,2022-06-17,new,33,Jakarta,Facebook
LED01891,CAM0432,CLT001,2022-11-09,new,38,Balikpapan,Google
LED01892,CAM0229,CLT005,2024-11-13,converted,88,Yogyakarta,Email
LED01893,CAM0340,CLT007,2023-10-05,qualified,14,Bandung,Google
LED01894,CAM0231,CLT042,2024-04-28,converted,47,Malang,Instagram
LED01895,CAM0342,CLT039,2022-05-13,converted,52,Palembang,Google
LED01896,CAM0380,CLT050,2023-07-08,contacted,49,Bekasi,Google
LED01897,CAM0009,CLT019,2023-10-23,contacted,96,Depok,Google
LED01898,CAM0243,CLT012,2025-01-14,lost,92,Surabaya,Facebook
LED01899,CAM0365,CLT010,2023-01-07,converted,70,Bekasi,
LED01900,CAM0196,CLT020,2024-11-29,qualified,57,Jakarta,Email
LED01901,CAM0009,CLT019,2023-11-08,contacted,34,Semarang,Website
LED01902,CAM0342,CLT039,2022-04-25,contacted,63,Denpasar,Instagram
LED01903,CAM0014,CLT049,2022-08-09,converted,8,Bandung,Facebook
LED01904,CAM0073,CLT005,2022-04-03,contacted,74,Tangerang,Facebook
LED01905,CAM0016,CLT049,2022-04-23,contacted,64,Bandung,Website
LED01906,CAM0495,CLT035,2023-10-01,new,46,Denpasar,Facebook
LED01907,CAM0327,CLT027,2023-08-06,new,100,Bandung,Website
LED01908,CAM0021,CLT005,2024-02-05,converted,15,Semarang,
LED01909,CAM0467,CLT049,2024-09-28,contacted,42,Denpasar,Facebook
LED01910,CAM0255,CLT045,2022-10-28,new,63,Surabaya,TikTok
LED01911,CAM0303,CLT028,2024-10-27,new,47,Bekasi,TikTok
LED01912,CAM0243,CLT012,2024-12-29,qualified,86,Balikpapan,Website
LED01913,CAM0172,CLT046,2023-09-19,qualified,79,Bekasi,Google
LED01914,CAM0211,CLT010,2022-06-30,new,84,Yogyakarta,Google
LED01915,CAM0396,CLT024,2024-08-28,qualified,91,Depok,
LED01916,CAM0055,CLT003,2023-11-05,new,37,Balikpapan,Google
LED01917,CAM0050,CLT014,2023-05-11,contacted,89,Semarang,Facebook
LED01918,CAM0075,CLT040,2022-08-15,new,59,Balikpapan,Instagram
LED01919,CAM0389,CLT047,2025-02-04,converted,100,Malang,Facebook
LED01920,CAM0050,CLT014,2023-04-20,converted,79,Depok,Instagram
LED01921,CAM0408,CLT044,2023-09-01,new,63,Medan,Google
LED01922,CAM0408,CLT044,2023-09-15,contacted,27,Jakarta,
LED01923,CAM0450,CLT034,2024-12-10,qualified,34,Makassar,Website
LED01924,CAM0116,CLT011,2024-07-04,qualified,19,Medan,Website
LED01925,CAM0038,CLT020,2024-01-24,lost,23,Bogor,Facebook
LED01926,CAM0059,CLT030,2022-09-02,contacted,37,Jakarta,Google
LED01927,CAM0421,CLT008,2023-06-21,contacted,30,Medan,TikTok
LED01928,CAM0378,CLT046,2022-03-24,converted,92,Bandung,Facebook
LED01929,CAM0470,CLT011,2022-01-28,new,22,Semarang,Email
LED01930,CAM0275,CLT017,2024-06-07,contacted,91,Jakarta,Instagram
LED01931,CAM0166,CLT034,2024-12-29,converted,18,Malang,Instagram
LED01932,CAM0382,CLT048,2022-04-11,new,2,Bandung,TikTok
LED01933,CAM0328,CLT037,2022-11-30,new,27,Malang,Instagram
LED01934,CAM0176,CLT034,2024-10-21,lost,65,Bogor,Google
LED01935,CAM0209,CLT007,2023-05-16,new,99,Depok,Website
LED01936,CAM0365,CLT010,2023-01-18,converted,60,Denpasar,
LED01937,CAM0323,CLT042,2023-01-22,new,31,Medan,
LED01938,CAM0467,CLT049,2024-09-23,new,4,Malang,Facebook
LED01939,CAM0094,CLT047,2024-02-25,new,27,Tangerang,Email
LED01940,CAM0055,CLT003,2023-10-08,new,76,Palembang,
LED01941,CAM0180,CLT050,2024-03-12,new,68,Bekasi,
LED01942,CAM0032,CLT044,2022-11-25,qualified,9,Bekasi,Email
LED01943,CAM0214,CLT050,2023-09-04,contacted,25,Bandung,Facebook
LED01944,CAM0471,CLT006,2024-02-17,new,5,Tangerang,Website
LED01945,CAM0086,CLT024,2024-04-21,converted,51,Tangerang,Google
LED01946,CAM0417,CLT010,2022-06-06,converted,20,Yogyakarta,TikTok
LED01947,CAM0431,CLT035,2022-11-19,converted,39,Balikpapan,Instagram
LED01948,CAM0409,CLT010,2023-03-30,new,2,Palembang,Instagram
LED01949,CAM0382,CLT048,2022-04-10,converted,12,Bekasi,Website
LED01950,CAM0070,CLT034,2023-05-31,lost,42,Palembang,Instagram
LED01951,CAM0495,CLT035,2023-09-08,new,21,Jakarta,Facebook
LED01952,CAM0432,CLT001,2022-11-14,contacted,76,Semarang,Google
LED01953,CAM0243,CLT012,2024-11-15,qualified,67,Makassar,
LED01954,CAM0437,CLT007,2023-02-26,contacted,92,Makassar,
LED01955,CAM0253,CLT035,2023-01-02,lost,91,Palembang,Google
LED01956,CAM0382,CLT048,2022-04-18,new,97,Bogor,TikTok
LED01957,CAM0119,CLT024,2022-03-15,qualified,26,Depok,
LED01958,CAM0290,CLT041,2023-11-28,qualified,84,Palembang,Instagram
LED01959,CAM0389,CLT047,2024-12-06,contacted,97,Makassar,Email
LED01960,CAM0482,CLT016,2023-12-02,contacted,79,Denpasar,Website
LED01961,CAM0491,CLT031,2024-02-02,new,3,Jakarta,TikTok
LED01962,CAM0202,CLT009,2022-06-06,qualified,51,Depok,TikTok
LED01963,CAM0355,CLT036,2023-08-17,lost,99,Yogyakarta,
LED01964,CAM0123,CLT008,2024-08-12,new,14,Bogor,
LED01965,CAM0393,CLT016,2024-07-16,qualified,75,Makassar,Instagram
LED01966,CAM0495,CLT035,2023-09-11,contacted,54,Yogyakarta,Website
LED01967,CAM0141,CLT004,2024-09-01,contacted,97,Denpasar,Instagram
LED01968,CAM0199,CLT037,2023-12-27,lost,90,Tangerang,Google
LED01969,CAM0397,CLT046,2022-09-07,converted,84,Surabaya,
LED01970,CAM0139,CLT047,2023-01-21,contacted,74,Makassar,Instagram
LED01971,CAM0104,CLT008,2022-02-21,qualified,70,Palembang,Google
LED01972,CAM0397,CLT046,2022-08-26,converted,96,Medan,Google
LED01973,CAM0205,CLT012,2024-12-29,new,74,Denpasar,Instagram
LED01974,CAM0447,CLT005,2022-03-30,contacted,22,Malang,Website
LED01975,CAM0429,CLT033,2023-09-17,qualified,27,Tangerang,Website
LED01976,CAM0408,CLT044,2023-10-10,contacted,82,Yogyakarta,Website
LED01977,CAM0083,CLT038,2024-08-09,qualified,34,Bogor,
LED01978,CAM0134,CLT032,2023-09-12,contacted,40,Denpasar,Website
LED01979,CAM0236,CLT002,2022-12-20,qualified,92,Medan,TikTok
LED01980,CAM0061,CLT009,2023-11-19,contacted,17,Jakarta,Instagram
LED01981,CAM0225,CLT019,2023-05-26,new,22,Bekasi,Google
LED01982,CAM0247,CLT011,2023-04-27,qualified,34,Semarang,
LED01983,CAM0305,CLT016,2024-05-31,new,96,Malang,Instagram
LED01984,CAM0156,CLT046,2024-10-14,new,70,Bandung,Facebook
LED01985,CAM0407,CLT033,2022-09-13,lost,9,Bandung,TikTok
LED01986,CAM0231,CLT042,2024-05-02,qualified,40,Denpasar,
LED01987,CAM0016,CLT049,2022-04-28,qualified,67,Bekasi,
LED01988,CAM0094,CLT047,2024-02-11,lost,44,Semarang,Google
LED01989,CAM0408,CLT044,2023-09-12,qualified,23,Bogor,Google
LED01990,CAM0224,CLT009,2023-04-21,contacted,100,Palembang,Google
LED01991,CAM0129,CLT008,2023-01-04,qualified,35,Malang,
LED01992,CAM0014,CLT049,2022-07-12,contacted,35,Depok,Email
LED01993,CAM0395,CLT039,2024-12-17,contacted,46,Depok,Website
LED01994,CAM0229,CLT005,2024-11-01,new,1,Palembang,
LED01995,CAM0058,CLT039,2023-03-28,converted,18,Surabaya,Email
LED01996,CAM0290,CLT041,2023-11-30,new,49,Malang,Website
LED01997,CAM0347,CLT013,2022-05-29,contacted,13,Depok,Email
LED01998,CAM0490,CLT025,2024-02-26,lost,50,Malang,Facebook
LED01999,CAM0314,CLT004,2022-10-25,qualified,75,Semarang,Instagram
LED02000,CAM0479,CLT045,2024-10-30,converted,25,Medan,Website
LED02001,CAM0016,CLT049,2022-05-24,converted,88,Balikpapan,
LED02002,CAM0207,CLT020,2022-03-07,qualified,25,Denpasar,
LED02003,CAM0458,CLT011,2024-10-13,contacted,31,Medan,Instagram
LED02004,CAM0466,CLT017,2024-07-23,converted,25,Palembang,Google
LED02005,CAM0425,CLT007,2024-06-25,qualified,89,Denpasar,
LED02006,CAM0098,CLT008,2022-12-26,converted,74,Semarang,Email
LED02007,CAM0500,CLT019,2023-01-24,new,77,Semarang,Facebook
LED02008,CAM0153,CLT031,2022-11-15,converted,74,Semarang,TikTok
LED02009,CAM0172,CLT046,2023-09-05,new,61,Palembang,Email
LED02010,CAM0403,CLT045,2022-09-15,qualified,44,Surabaya,
LED02011,CAM0291,CLT007,2024-05-09,new,96,Balikpapan,
LED02012,CAM0411,CLT040,2023-04-13,converted,35,Medan,Facebook
LED02013,CAM0259,CLT032,2024-02-05,converted,97,Semarang,Email
LED02014,CAM0342,CLT039,2022-04-13,contacted,53,Bogor,Instagram
LED02015,CAM0120,CLT029,2022-12-18,contacted,36,Balikpapan,TikTok
LED02016,CAM0419,CLT011,2024-04-22,converted,88,Depok,Instagram
LED02017,CAM0485,CLT040,2022-08-08,new,2,Makassar,
LED02018,CAM0329,CLT043,2023-02-16,new,37,Depok,Website
LED02019,CAM0382,CLT048,2022-04-14,qualified,95,Bogor,Instagram
LED02020,CAM0135,CLT020,2022-11-25,contacted,39,Tangerang,Website
LED02021,CAM0166,CLT034,2024-11-09,converted,23,Depok,Google
LED02022,CAM0407,CLT033,2022-10-21,converted,41,Bogor,Facebook
LED02023,CAM0203,CLT004,2024-10-05,qualified,62,Surabaya,Facebook
LED02024,CAM0391,CLT004,2025-01-08,qualified,85,Makassar,TikTok
LED02025,CAM0336,CLT049,2023-04-14,new,18,Denpasar,Instagram
LED02026,CAM0195,CLT026,2023-11-14,contacted,61,Bandung,Email
LED02027,CAM0471,CLT006,2024-02-01,contacted,94,Bogor,Facebook
LED02028,CAM0044,CLT045,2022-09-25,new,77,Medan,Website
LED02029,CAM0048,CLT035,2022-05-05,qualified,15,Denpasar,Instagram
LED02030,CAM0071,CLT014,2023-08-20,contacted,33,Denpasar,Google
LED02031,CAM0409,CLT010,2023-03-27,new,65,Yogyakarta,Website
LED02032,CAM0043,CLT044,2023-12-09,qualified,23,Bogor,Google
LED02033,CAM0435,CLT004,2024-09-09,qualified,99,Depok,Email
LED02034,CAM0306,CLT009,2023-08-03,converted,24,Yogyakarta,Email
LED02035,CAM0290,CLT041,2023-11-29,converted,72,Depok,Google
LED02036,CAM0479,CLT045,2024-10-18,qualified,61,Tangerang,
LED02037,CAM0330,CLT006,2023-10-09,converted,32,Surabaya,
LED02038,CAM0198,CLT048,2024-05-11,contacted,84,Bogor,
LED02039,CAM0437,CLT007,2023-03-08,new,97,Surabaya,Facebook
LED02040,CAM0227,CLT002,2023-05-06,converted,79,Denpasar,Instagram
LED02041,CAM0387,CLT050,2022-11-15,qualified,70,Denpasar,Facebook
LED02042,CAM0207,CLT020,2022-03-29,contacted,74,Depok,Facebook
LED02043,CAM0207,CLT020,2022-03-20,new,98,Palembang,TikTok
LED02044,CAM0389,CLT047,2025-02-04,new,1,Palembang,Email
LED02045,CAM0011,CLT038,2022-04-05,converted,2,Palembang,TikTok
LED02046,CAM0430,CLT026,2024-08-29,qualified,32,Makassar,
LED02047,CAM0310,CLT048,2024-04-24,new,97,Bogor,Website
LED02048,CAM0231,CLT042,2024-05-13,lost,29,Surabaya,Website
LED02049,CAM0021,CLT005,2024-01-30,lost,66,Yogyakarta,Website
LED02050,CAM0158,CLT019,2022-07-13,contacted,89,Bogor,Email
LED02051,CAM0245,CLT021,2022-05-21,lost,53,Balikpapan,TikTok
LED02052,CAM0395,CLT039,2024-11-29,converted,61,Malang,Instagram
LED02053,CAM0169,CLT012,2023-12-07,contacted,41,Makassar,TikTok
LED02054,CAM0080,CLT042,2023-11-20,qualified,36,Bandung,Email
LED02055,CAM0437,CLT007,2023-03-11,qualified,14,Makassar,
LED02056,CAM0347,CLT013,2022-05-16,qualified,1,Palembang,Google
LED02057,CAM0460,CLT007,2022-03-26,contacted,97,Surabaya,Facebook
LED02058,CAM0043,CLT044,2023-11-14,qualified,79,Yogyakarta,TikTok
LED02059,CAM0038,CLT020,2024-01-24,new,85,Balikpapan,TikTok
LED02060,CAM0153,CLT031,2022-11-23,contacted,57,Yogyakarta,Google
LED02061,CAM0135,CLT020,2022-11-21,converted,60,Malang,Instagram
LED02062,CAM0439,CLT015,2023-09-11,contacted,94,Denpasar,Instagram
LED02063,CAM0127,CLT034,2022-06-11,new,19,Depok,Google
LED02064,CAM0085,CLT042,2024-07-19,qualified,48,Bandung,TikTok
LED02065,CAM0073,CLT005,2022-05-10,lost,98,Depok,TikTok
LED02066,CAM0337,CLT013,2023-07-20,new,46,Palembang,
LED02067,CAM0479,CLT045,2024-09-30,qualified,77,Balikpapan,TikTok
LED02068,CAM0119,CLT024,2022-03-20,new,28,Medan,Facebook
LED02069,CAM0075,CLT040,2022-07-19,qualified,52,Surabaya,Email
LED02070,CAM0437,CLT007,2023-03-22,qualified,29,Makassar,Facebook
LED02071,CAM0391,CLT004,2024-11-23,contacted,27,Bandung,Website
LED02072,CAM0021,CLT005,2023-12-27,contacted,90,Bogor,Email
LED02073,CAM0034,CLT020,2023-05-28,qualified,19,Depok,Google
LED02074,CAM0119,CLT024,2022-03-24,new,2,Medan,TikTok
LED02075,CAM0115,CLT019,2023-11-15,contacted,88,Bandung,Facebook
LED02076,CAM0367,CLT049,2024-08-14,qualified,47,Denpasar,Google
LED02077,CAM0376,CLT018,2024-05-31,new,83,Makassar,
LED02078,CAM0327,CLT027,2023-08-07,new,57,Bandung,Facebook
LED02079,CAM0349,CLT016,2024-08-04,lost,97,Balikpapan,Google
LED02080,CAM0395,CLT039,2024-11-21,qualified,85,Denpasar,Website
LED02081,CAM0319,CLT015,2024-10-14,converted,48,Palembang,Google
LED02082,CAM0407,CLT033,2022-09-16,contacted,19,Bandung,Email
LED02083,CAM0211,CLT010,2022-07-08,converted,60,Bekasi,Facebook
LED02084,CAM0389,CLT047,2024-12-19,qualified,27,Bogor,Google
LED02085,CAM0083,CLT038,2024-09-28,qualified,78,Denpasar,
LED02086,CAM0310,CLT048,2024-04-08,qualified,93,Surabaya,Google
LED02087,CAM0313,CLT002,2023-12-16,contacted,5,Yogyakarta,Website
LED02088,CAM0355,CLT036,2023-08-31,converted,87,Depok,TikTok
LED02089,CAM0306,CLT009,2023-06-22,converted,48,Jakarta,Email
LED02090,CAM0134,CLT032,2023-08-27,new,97,Bekasi,Google
LED02091,CAM0471,CLT006,2024-02-20,qualified,100,Bandung,Google
LED02092,CAM0393,CLT016,2024-07-27,lost,43,Jakarta,
LED02093,CAM0224,CLT009,2023-04-12,qualified,84,Tangerang,Email
LED02094,CAM0227,CLT002,2023-03-10,qualified,39,Makassar,Facebook
LED02095,CAM0231,CLT042,2024-04-28,new,74,Depok,Website
LED02096,CAM0315,CLT046,2022-08-22,contacted,75,Semarang,
LED02097,CAM0415,CLT012,2022-10-11,new,30,Tangerang,Instagram
LED02098,CAM0198,CLT048,2024-05-16,contacted,61,Denpasar,
LED02099,CAM0095,CLT015,2024-08-27,new,98,Denpasar,Website
LED02100,CAM0135,CLT020,2023-01-15,contacted,54,Yogyakarta,Email
LED02101,CAM0353,CLT015,2023-08-19,converted,37,Jakarta,Website
LED02102,CAM0116,CLT011,2024-07-21,converted,37,Denpasar,Email
LED02103,CAM0207,CLT020,2022-03-19,lost,26,Bandung,Google
LED02104,CAM0269,CLT006,2022-09-17,qualified,7,Surabaya,Instagram
LED02105,CAM0424,CLT050,2022-05-20,new,60,Yogyakarta,Email
LED02106,CAM0214,CLT050,2023-08-31,contacted,45,Bogor,Facebook
LED02107,CAM0221,CLT010,2023-09-17,contacted,22,Bogor,Facebook
LED02108,CAM0118,CLT002,2024-06-25,qualified,28,Bekasi,Website
LED02109,CAM0044,CLT045,2022-09-23,converted,75,Bandung,Instagram
LED02110,CAM0019,CLT030,2024-11-24,new,56,Denpasar,Website
LED02111,CAM0413,CLT001,2024-06-27,lost,20,Denpasar,Email
LED02112,CAM0181,CLT025,2022-10-19,lost,74,Depok,Website
LED02113,CAM0396,CLT024,2024-07-31,converted,79,Semarang,Google
LED02114,CAM0367,CLT049,2024-07-12,new,8,Malang,TikTok
LED02115,CAM0466,CLT017,2024-08-03,converted,26,Makassar,
LED02116,CAM0060,CLT010,2022-05-31,contacted,85,Depok,Email
LED02117,CAM0209,CLT007,2023-05-26,converted,37,Semarang,
LED02118,CAM0429,CLT033,2023-09-25,contacted,56,Bekasi,TikTok
LED02119,CAM0478,CLT019,2024-12-06,contacted,89,Yogyakarta,Facebook
LED02120,CAM0319,CLT015,2024-11-10,lost,96,Malang,Instagram
LED02121,CAM0448,CLT031,2022-05-07,contacted,74,Jakarta,
LED02122,CAM0384,CLT026,2023-08-22,qualified,71,Yogyakarta,Instagram
LED02123,CAM0247,CLT011,2023-05-01,contacted,12,Bekasi,TikTok
LED02124,CAM0314,CLT004,2022-11-11,qualified,36,Yogyakarta,TikTok
LED02125,CAM0466,CLT017,2024-06-19,qualified,52,Tangerang,
LED02126,CAM0190,CLT031,2023-09-21,qualified,21,Bogor,
LED02127,CAM0193,CLT003,2023-03-28,new,74,Depok,Website
LED02128,CAM0349,CLT016,2024-07-26,contacted,82,Surabaya,Website
LED02129,CAM0155,CLT040,2023-08-23,contacted,46,Medan,Facebook
LED02130,CAM0314,CLT004,2022-10-30,converted,24,Palembang,Instagram
LED02131,CAM0064,CLT015,2022-04-07,qualified,65,Makassar,Facebook
LED02132,CAM0044,CLT045,2022-08-27,qualified,43,Palembang,Facebook
LED02133,CAM0181,CLT025,2022-10-26,converted,1,Balikpapan,TikTok
LED02134,CAM0175,CLT037,2024-12-08,new,34,Makassar,TikTok
LED02135,CAM0163,CLT050,2023-06-18,qualified,16,Depok,Website
LED02136,CAM0424,CLT050,2022-05-20,qualified,23,Bandung,
LED02137,CAM0464,CLT027,2022-02-27,new,94,Bekasi,Facebook
LED02138,CAM0466,CLT017,2024-07-07,converted,71,Malang,Google
LED02139,CAM0228,CLT044,2023-06-25,qualified,9,Depok,Email
LED02140,CAM0333,CLT006,2024-07-17,new,39,Bandung,
LED02141,CAM0188,CLT027,2023-03-01,converted,48,Surabaya,Facebook
LED02142,CAM0482,CLT016,2023-12-19,qualified,52,Jakarta,Email
LED02143,CAM0061,CLT009,2023-12-03,contacted,96,Jakarta,Google
LED02144,CAM0435,CLT004,2024-08-05,contacted,25,Malang,TikTok
LED02145,CAM0306,CLT009,2023-05-27,new,9,Surabaya,Instagram
LED02146,CAM0490,CLT025,2024-01-29,qualified,70,Bandung,Instagram
LED02147,CAM0212,CLT044,2024-02-29,qualified,12,Bekasi,Email
LED02148,CAM0172,CLT046,2023-10-05,converted,25,Balikpapan,Instagram
LED02149,CAM0225,CLT019,2023-06-21,lost,44,Bandung,Google
LED02150,CAM0337,CLT013,2023-06-19,converted,29,Palembang,Website
LED02151,CAM0337,CLT013,2023-07-09,qualified,56,Malang,Website
LED02152,CAM0386,CLT007,2024-11-17,new,2,Depok,Website
LED02153,CAM0181,CLT025,2022-11-08,new,91,Surabaya,Facebook
LED02154,CAM0429,CLT033,2023-09-27,lost,3,Makassar,Google
LED02155,CAM0404,CLT033,2023-05-30,converted,76,Yogyakarta,Facebook
LED02156,CAM0119,CLT024,2022-03-16,new,74,Semarang,Google
LED02157,CAM0090,CLT043,2022-07-28,new,6,Depok,Google
LED02158,CAM0034,CLT020,2023-06-24,qualified,61,Makassar,Instagram
LED02159,CAM0207,CLT020,2022-03-22,converted,92,Makassar,Facebook
LED02160,CAM0153,CLT031,2022-12-18,new,9,Bogor,Instagram
LED02161,CAM0102,CLT006,2022-12-26,lost,5,Depok,
LED02162,CAM0127,CLT034,2022-06-30,new,48,Bandung,Website
LED02163,CAM0240,CLT024,2022-09-11,qualified,15,Bandung,Facebook
LED02164,CAM0328,CLT037,2022-11-24,new,70,Bandung,Instagram
LED02165,CAM0072,CLT012,2023-05-03,converted,87,Bekasi,Facebook
LED02166,CAM0482,CLT016,2023-12-21,contacted,24,Semarang,
LED02167,CAM0205,CLT012,2025-01-10,lost,18,Jakarta,Email
LED02168,CAM0240,CLT024,2022-08-31,contacted,37,Palembang,
LED02169,CAM0386,CLT007,2024-10-28,converted,89,Tangerang,Email
LED02170,CAM0404,CLT033,2023-07-01,new,91,Denpasar,Website
LED02171,CAM0376,CLT018,2024-05-10,converted,7,Medan,Website
LED02172,CAM0205,CLT012,2024-12-10,contacted,9,Surabaya,
LED02173,CAM0430,CLT026,2024-08-31,contacted,67,Bandung,Instagram
LED02174,CAM0227,CLT002,2023-04-10,lost,89,Balikpapan,
LED02175,CAM0329,CLT043,2023-03-09,new,53,Palembang,Email
LED02176,CAM0025,CLT032,2025-01-02,converted,79,Makassar,
LED02177,CAM0064,CLT015,2022-03-11,new,31,Medan,Website
LED02178,CAM0237,CLT036,2023-05-31,contacted,4,Palembang,Google
LED02179,CAM0227,CLT002,2023-03-07,converted,43,Palembang,Email
LED02180,CAM0291,CLT007,2024-05-13,qualified,59,Medan,Email
LED02181,CAM0201,CLT042,2022-03-23,qualified,88,Bekasi,Facebook
LED02182,CAM0377,CLT008,2023-03-17,contacted,63,Medan,Instagram
LED02183,CAM0082,CLT003,2022-06-26,contacted,19,Depok,
LED02184,CAM0364,CLT034,2022-11-06,contacted,84,Makassar,TikTok
LED02185,CAM0243,CLT012,2024-12-04,contacted,98,Depok,Email
LED02186,CAM0315,CLT046,2022-08-13,qualified,78,Bandung,TikTok
LED02187,CAM0500,CLT019,2023-01-17,contacted,13,Denpasar,
LED02188,CAM0490,CLT025,2024-01-29,qualified,81,Denpasar,
LED02189,CAM0072,CLT012,2023-06-16,contacted,67,Semarang,TikTok
LED02190,CAM0342,CLT039,2022-03-22,new,50,Surabaya,Email
LED02191,CAM0357,CLT004,2024-05-28,qualified,16,Malang,Instagram
LED02192,CAM0221,CLT010,2023-09-07,new,52,Denpasar,Website
LED02193,CAM0009,CLT019,2023-10-09,contacted,35,Malang,Facebook
LED02194,CAM0225,CLT019,2023-06-16,converted,53,Makassar,Email
LED02195,CAM0381,CLT030,2022-03-24,new,21,Palembang,TikTok
LED02196,CAM0290,CLT041,2023-11-29,qualified,6,Surabaya,Google
LED02197,CAM0044,CLT045,2022-09-19,qualified,12,Bogor,Facebook
LED02198,CAM0083,CLT038,2024-08-20,new,44,Surabaya,Facebook
LED02199,CAM0201,CLT042,2022-04-03,qualified,67,Semarang,Instagram
LED02200,CAM0425,CLT007,2024-06-26,converted,9,Makassar,TikTok
LED02201,CAM0102,CLT006,2022-11-16,qualified,44,Malang,Instagram
LED02202,CAM0085,CLT042,2024-06-16,converted,30,Semarang,Email
LED02203,CAM0115,CLT019,2023-12-22,new,16,Tangerang,
LED02204,CAM0158,CLT019,2022-07-04,qualified,79,Palembang,
LED02205,CAM0365,CLT010,2023-01-12,contacted,20,Surabaya,Facebook
LED02206,CAM0415,CLT012,2022-10-17,lost,78,Bandung,
LED02207,CAM0083,CLT038,2024-09-22,contacted,29,Bogor,Email
LED02208,CAM0066,CLT006,2024-03-16,converted,36,Palembang,Instagram
LED02209,CAM0016,CLT049,2022-05-20,qualified,89,Balikpapan,Google
LED02210,CAM0457,CLT031,2022-11-14,converted,62,Bekasi,TikTok
LED02211,CAM0432,CLT001,2022-11-03,new,6,Malang,Google
LED02212,CAM0085,CLT042,2024-06-27,new,19,Yogyakarta,Website
LED02213,CAM0059,CLT030,2022-07-27,qualified,88,Balikpapan,Website
LED02214,CAM0425,CLT007,2024-06-26,new,2,Jakarta,Email
LED02215,CAM0458,CLT011,2024-10-12,converted,21,Denpasar,Google
LED02216,CAM0202,CLT009,2022-06-18,qualified,28,Depok,TikTok
LED02217,CAM0198,CLT048,2024-05-28,qualified,100,Palembang,Google
LED02218,CAM0202,CLT009,2022-05-28,qualified,39,Tangerang,Email
LED02219,CAM0310,CLT048,2024-04-09,new,97,Makassar,
LED02220,CAM0470,CLT011,2022-01-31,new,96,Surabaya,Google
LED02221,CAM0073,CLT005,2022-05-08,contacted,60,Tangerang,Instagram
LED02222,CAM0392,CLT021,2022-06-24,lost,4,Semarang,
LED02223,CAM0028,CLT025,2022-03-22,contacted,71,Bogor,Facebook
LED02224,CAM0313,CLT002,2023-11-22,qualified,1,Medan,Facebook
LED02225,CAM0246,CLT036,2024-06-06,qualified,91,Jakarta,TikTok
LED02226,CAM0315,CLT046,2022-08-03,qualified,39,Semarang,TikTok
LED02227,CAM0407,CLT033,2022-10-08,qualified,86,Surabaya,Email
LED02228,CAM0038,CLT020,2024-02-07,qualified,88,Palembang,Instagram
LED02229,CAM0470,CLT011,2022-01-17,lost,47,Bekasi,Website
LED02230,CAM0107,CLT002,2022-04-13,qualified,18,Denpasar,Email
LED02231,CAM0073,CLT005,2022-04-09,converted,38,Bogor,TikTok
LED02232,CAM0055,CLT003,2023-10-12,contacted,16,Jakarta,Email
LED02233,CAM0460,CLT007,2022-05-09,new,46,Surabaya,Google
LED02234,CAM0349,CLT016,2024-07-26,contacted,40,Medan,TikTok
LED02235,CAM0118,CLT002,2024-06-22,new,62,Bandung,Website
LED02236,CAM0464,CLT027,2022-01-30,converted,30,Palembang,Facebook
LED02237,CAM0139,CLT047,2022-12-28,converted,80,Denpasar,Facebook
LED02238,CAM0481,CLT044,2024-06-02,qualified,4,Malang,
LED02239,CAM0028,CLT025,2022-03-21,converted,39,Bekasi,Google
LED02240,CAM0354,CLT014,2024-05-26,qualified,90,Semarang,Website
LED02241,CAM0466,CLT017,2024-07-26,lost,94,Tangerang,Instagram
LED02242,CAM0313,CLT002,2023-12-13,new,66,Denpasar,TikTok
LED02243,CAM0034,CLT020,2023-06-13,new,20,Makassar,Website
LED02244,CAM0357,CLT004,2024-04-23,contacted,66,Surabaya,Facebook
LED02245,CAM0286,CLT044,2023-05-09,converted,28,Bandung,Facebook
LED02246,CAM0090,CLT043,2022-08-01,contacted,42,Medan,Website
LED02247,CAM0329,CLT043,2023-02-14,qualified,58,Yogyakarta,
LED02248,CAM0395,CLT039,2024-11-22,contacted,68,Yogyakarta,Email
LED02249,CAM0457,CLT031,2022-12-09,converted,61,Bogor,TikTok
LED02250,CAM0490,CLT025,2024-02-11,contacted,3,Yogyakarta,
LED02251,CAM0227,CLT002,2023-04-24,qualified,52,Jakarta,Google
LED02252,CAM0001,CLT029,2023-07-29,qualified,21,Palembang,Facebook
LED02253,CAM0327,CLT027,2023-07-07,new,88,Depok,Facebook
LED02254,CAM0316,CLT041,2023-01-08,new,65,Denpasar,Facebook
