spend_id,campaign_id,spend_date,impressions,clicks,conversions,spend_idr,cpm,cpc,ctr
SPD01073,CAM0175,2024-11-26,22880,638,15,4157345,181702,6516,0.0279
SPD01074,CAM0176,2024-10-17,177745,1690,51,4607659,25923,2726,0.0095
SPD01075,CAM0176,2024-10-06,38927,873,29,3587100,92149,4109,0.0224
SPD01076,CAM0176,2024-09-30,16777,96,1,1091041,65032,11365,0.0057
SPD01077,CAM0177,2022-07-01,183080,3095,152,2184888,11934,706,0.0169
SPD01078,CAM0177,2022-05-12,50612,1174,57,739973,14621,630,0.0232
SPD01079,CAM0177,2022-05-06,165406,1862,,811375,4905,436,0.0113
SPD01080,CAM0177,2022-06-24,103126,2079,97,2894078,28064,1392,0.0202
SPD01081,CAM0177,2022-05-12,188166,3055,108,4867993,25871,1593,0.0162
SPD01082,CAM0177,2022-05-24,56306,636,13,1887727,33526,2968,0.0113
SPD01083,CAM0177,2022-05-19,118787,3010,53,403365,3396,134,0.0253
SPD01084,CAM0177,2022-07-18,180284,1335,,1379124,7650,1033,0.0074
SPD01085,CAM0177,2022-04-29,99256,2417,107,3058093,30810,1265,0.0244
SPD01086,CAM0178,2023-04-15,183876,4275,152,4362221,23724,1020,0.0232
SPD01087,CAM0178,2023-04-16,59388,1143,27,4886692,82284,4275,0.0192
SPD01088,CAM0178,2023-04-09,22604,361,16,4974396,220067,13779,0.0160
SPD01089,CAM0178,2023-04-02,38342,941,13,2134190,55662,2268,0.0245
SPD01090,CAM0178,2023-03-29,162676,3011,,2631827,16178,874,0.0185
SPD01091,CAM0178,2023-04-24,107347,2424,,1524250,14199,629,0.0226
SPD01092,CAM0178,2023-04-28,24602,451,13,4394698,178632,9744,0.0183
SPD01093,CAM0178,2023-05-01,109653,2244,102,4150855,37854,1850,0.0205
SPD01094,CAM0178,2023-04-25,176240,1013,20,3006335,17058,2968,0.0057
SPD01095,CAM0178,2023-03-30,41513,419,9,722849,17413,1725,0.0101
SPD01096,CAM0179,2024-08-31,134382,916,42,496638,3696,542,0.0068
SPD01097,CAM0179,2024-09-04,23550,677,23,876067,37200,1294,0.0287
SPD01098,CAM0180,2024-04-02,149552,2537,98,1072928,7174,423,0.0170
SPD01099,CAM0180,2024-02-08,135179,2391,65,2745257,20308,1148,0.0177
SPD01100,CAM0180,2024-03-27,64704,358,,1845629,28524,5155,0.0055
SPD01101,CAM0180,2024-03-11,164419,4358,172,4834672,29405,1109,0.0265
SPD01102,CAM0180,2024-03-07,18668,274,4,3780539,202514,13798,0.0147
SPD01103,CAM0180,2024-03-12,41115,324,11,3284563,79887,10138,0.0079
SPD01104,CAM0180,2024-02-28,55763,757,14,971674,17425,1284,0.0136
SPD01105,CAM0181,2022-11-06,7634,81,3,4698119,615420,58001,0.0106
SPD01106,CAM0181,2022-11-05,17000,506,,2296501,135088,4539,0.0298
SPD01107,CAM0181,2022-11-21,19911,137,2,566745,28464,4137,0.0069
SPD01108,CAM0181,2022-10-20,96663,1939,96,1288138,13326,664,0.0201
SPD01109,CAM0181,2022-11-07,109285,1854,24,2298820,21035,1240,0.0170
SPD01110,CAM0181,2022-11-03,58965,1024,24,2047903,34731,2000,0.0174
SPD01111,CAM0182,2022-01-22,191943,2412,77,2248546,11715,932,0.0126
SPD01112,CAM0182,2022-01-24,75132,974,13,3107788,41364,3191,0.0130
SPD01113,CAM0183,2023-07-13,189943,5463,71,1350342,7109,247,0.0288
SPD01114,CAM0183,2023-07-27,65433,825,12,1390857,21256,1686,0.0126
SPD01115,CAM0183,2023-05-26,66631,1496,42,1158303,17384,774,0.0225
SPD01116,CAM0183,2023-05-24,135785,3517,117,2720045,20032,773,0.0259
SPD01117,CAM0183,2023-06-01,20655,247,7,3409382,165063,13803,0.0120
SPD01118,CAM0183,2023-07-10,121397,741,12,3816202,31436,5150,0.0061
SPD01119,CAM0183,2023-07-29,18699,402,,3117595,166725,7755,0.0215
SPD01120,CAM0183,2023-05-25,164577,3927,169,2402284,14597,612,0.0239
SPD01121,CAM0184,2022-03-11,61765,1478,63,3841293,62192,2599,0.0239
SPD01122,CAM0184,2022-03-01,196162,5534,234,4841367,24680,875,0.0282
SPD01123,CAM0184,2022-02-26,194083,5494,272,4685903,24144,853,0.0283
SPD01124,CAM0184,2022-03-03,116105,2242,68,1563558,13467,697,0.0193
SPD01125,CAM0184,2022-02-26,127508,3014,46,327367,2567,109,0.0236
SPD01126,CAM0185,2023-05-25,183939,5292,,2296586,12486,434,0.0288
SPD01127,CAM0185,2023-06-03,82548,1109,38,3234116,39179,2916,0.0134
SPD01128,CAM0186,2022-11-17,177813,2002,81,303508,1707,152,0.0113
SPD01129,CAM0186,2022-10-29,85450,1641,33,1699752,19892,1036,0.0192
SPD01130,CAM0186,2022-12-09,126300,686,,510410,4041,744,0.0054
SPD01131,CAM0186,2022-11-28,130883,2741,72,867287,6626,316,0.0209
SPD01132,CAM0186,2022-11-18,164993,3099,85,2364319,14330,763,0.0188
SPD01133,CAM0186,2022-11-18,73037,1952,68,1432301,19611,734,0.0267
SPD01134,CAM0186,2022-10-20,65993,518,,4450668,67442,8592,0.0078
SPD01135,CAM0186,2022-12-09,157014,2030,38,2373108,15114,1169,0.0129
SPD01136,CAM0186,2022-11-15,9225,202,4,575248,62358,2848,0.0219
SPD01137,CAM0187,2023-06-08,66524,914,,3922970,58971,4292,0.0137
SPD01138,CAM0187,2023-05-08,138964,963,31,3689406,26549,3831,0.0069
SPD01139,CAM0187,2023-05-05,173266,2713,29,3222305,18597,1188,0.0157
SPD01140,CAM0187,2023-05-22,111990,3072,146,2666779,23813,868,0.0274
SPD01141,CAM0187,2023-06-09,13167,118,,1458821,110794,12363,0.0090
SPD01142,CAM0187,2023-06-07,11693,89,2,4462941,381676,50145,0.0076
SPD01143,CAM0188,2023-02-07,61326,887,32,1458917,23790,1645,0.0145
SPD01144,CAM0188,2023-02-11,175187,1219,,2083922,11895,1710,0.0070
SPD01145,CAM0188,2023-02-27,155585,3229,101,1217054,7822,377,0.0208
SPD01146,CAM0188,2023-03-02,18482,372,11,2858680,154674,7685,0.0201
SPD01147,CAM0188,2023-01-28,56124,1453,28,2239046,39895,1541,0.0259
SPD01148,CAM0188,2023-02-09,65526,1074,15,2222044,33911,2069,0.0164
SPD01149,CAM0188,2023-02-19,197098,5704,75,4901455,24868,859,0.0289
SPD01150,CAM0188,2023-02-27,25039,697,23,3966216,158402,5690,0.0278
SPD01151,CAM0189,2024-05-12,65231,1254,18,4709849,72203,3756,0.0192
SPD01152,CAM0189,2024-05-01,111854,2444,83,2606567,23303,1067,0.0218
SPD01153,CAM0189,2024-05-07,87272,693,20,1444857,16556,2085,0.0079
SPD01154,CAM0189,2024-05-17,170840,4618,79,4009008,23466,868,0.0270
SPD01155,CAM0190,2023-09-08,48718,390,12,4141473,85009,10619,0.0080
SPD01156,CAM0190,2023-09-14,38134,1019,11,1600357,41967,1571,0.0267
SPD01157,CAM0190,2023-09-12,39702,709,18,3743001,94277,5279,0.0179
SPD01158,CAM0190,2023-09-30,38411,578,22,1198493,31202,2074,0.0150
SPD01159,CAM0191,2024-03-27,93248,1845,91,579481,6214,314,0.0198
SPD01160,CAM0191,2024-03-10,198658,5566,258,3972807,19998,714,0.0280
SPD01161,CAM0191,2024-04-02,80835,1935,76,4472938,55334,2312,0.0239
SPD01162,CAM0191,2024-03-11,44913,1230,30,4004461,89160,3256,0.0274
SPD01163,CAM0191,2024-03-30,89000,1420,47,1012844,11380,713,0.0160
SPD01164,CAM0192,2023-02-02,82948,1437,,4542594,54764,3161,0.0173
SPD01165,CAM0192,2023-02-11,156998,2779,59,3421793,21795,1231,0.0177
SPD01166,CAM0193,2023-04-30,51770,1492,,1967317,38001,1319,0.0288
SPD01167,CAM0193,2023-05-15,141088,1686,38,3113746,22070,1847,0.0119
SPD01168,CAM0193,2023-04-26,48409,385,10,1620365,33472,4209,0.0080
SPD01169,CAM0193,2023-04-26,73007,2169,101,2537307,34754,1170,0.0297
SPD01170,CAM0193,2023-04-08,30159,306,12,429429,14239,1403,0.0101
SPD01171,CAM0193,2023-03-26,146513,2702,79,416235,2841,154,0.0184
SPD01172,CAM0193,2023-05-07,58252,701,18,3931459,67491,5608,0.0120
SPD01173,CAM0193,2023-05-26,38076,981,14,1206134,31677,1229,0.0258
SPD01174,CAM0194,2022-10-24,118315,2050,,1347712,11391,657,0.0173
SPD01175,CAM0194,2022-10-03,196793,4273,180,2065976,10498,483,0.0217
SPD01176,CAM0194,2022-09-07,90751,809,22,4502048,49609,5565,0.0089
SPD01177,CAM0194,2022-09-07,190285,4224,48,1042541,5479,247,0.0222
SPD01178,CAM0194,2022-11-03,88237,861,37,498937,5655,579,0.0098
SPD01179,CAM0194,2022-08-30,69464,585,27,1841468,26510,3148,0.0084
SPD01180,CAM0194,2022-10-01,128237,1126,44,2570617,20046,2283,0.0088
SPD01181,CAM0194,2022-09-14,57054,1190,,4531090,79418,3808,0.0209
SPD01182,CAM0195,2023-12-06,61148,310,,4878638,79784,15738,0.0051
SPD01183,CAM0195,2023-11-29,59669,1357,,2406823,40336,1774,0.0227
SPD01184,CAM0195,2023-11-29,104690,2175,52,4649830,44415,2138,0.0208
SPD01185,CAM0195,2023-12-02,52202,1406,63,4268977,81778,3036,0.0269
SPD01186,CAM0195,2023-11-21,170157,2519,73,1009779,5934,401,0.0148
SPD01187,CAM0195,2023-11-04,34456,1001,40,3719809,107958,3716,0.0291
SPD01188,CAM0196,2024-12-11,90300,1009,17,2875177,31840,2850,0.0112
SPD01189,CAM0196,2024-10-29,96115,2155,88,4257894,44300,1976,0.0224
SPD01190,CAM0196,2024-12-16,162563,2487,53,4457112,27418,1792,0.0153
SPD01191,CAM0196,2024-11-11,112218,731,14,2864375,25525,3918,0.0065
SPD01192,CAM0196,2024-12-06,107597,2714,55,658297,6118,243,0.0252
SPD01193,CAM0196,2024-11-18,132272,3069,131,2787974,21078,908,0.0232
SPD01194,CAM0196,2024-12-11,112429,1184,37,1125394,10010,951,0.0105
SPD01195,CAM0196,2024-11-26,38873,782,,377148,9702,482,0.0201
SPD01196,CAM0197,2024-03-21,104401,757,35,4838012,46341,6391,0.0073
SPD01197,CAM0197,2024-02-03,176686,1100,34,1516951,8586,1379,0.0062
SPD01198,CAM0197,2024-03-23,145430,2165,46,1553956,10685,718,0.0149
SPD01199,CAM0197,2024-02-22,91901,1409,28,314428,3421,223,0.0153
SPD01200,CAM0197,2024-02-01,10250,244,7,4267635,416355,17490,0.0238
SPD01201,CAM0197,2024-02-01,46142,557,,2274576,49295,4084,0.0121
SPD01202,CAM0198,2024-05-07,76423,1814,45,3561742,46606,1963,0.0237
SPD01203,CAM0198,2024-05-13,199124,5359,69,4432133,22258,827,0.0269
SPD01204,CAM0198,2024-06-20,189415,4557,48,4744091,25046,1041,0.0241
SPD01205,CAM0198,2024-06-12,44805,331,8,2818837,62913,8516,0.0074
SPD01206,CAM0198,2024-06-24,89863,1404,31,4049579,45064,2884,0.0156
SPD01207,CAM0198,2024-05-17,31130,361,10,2643086,84905,7322,0.0116
SPD01208,CAM0199,2023-12-20,29395,310,6,2585912,87971,8342,0.0105
SPD01209,CAM0199,2024-01-06,144776,2557,127,3502135,24190,1370,0.0177
SPD01210,CAM0199,2023-12-16,148283,3390,112,408808,2757,121,0.0229
SPD01211,CAM0199,2023-12-18,65847,1065,15,2805584,42608,2634,0.0162
SPD01212,CAM0199,2023-12-14,42688,1077,14,1619819,37946,1504,0.0252
SPD01213,CAM0200,2022-12-26,133401,2646,,3582245,26853,1354,0.0198
SPD01214,CAM0200,2023-01-12,142207,3281,63,4339088,30512,1322,0.0231
SPD01215,CAM0200,2022-12-29,112966,1444,23,2896459,25640,2006,0.0128
SPD01216,CAM0201,2022-04-02,153193,3058,63,1955099,12762,639,0.0200
SPD01217,CAM0201,2022-03-28,133116,2481,89,2899772,21784,1169,0.0186
SPD01218,CAM0201,2022-03-25,190825,3258,128,883120,4628,271,0.0171
SPD01219,CAM0202,2022-05-26,116595,2621,105,1559735,13377,595,0.0225
SPD01220,CAM0202,2022-06-22,36844,337,16,527675,14322,1566,0.0091
SPD01221,CAM0202,2022-06-16,134809,1249,36,4789282,35526,3834,0.0093
SPD01222,CAM0202,2022-06-15,109701,573,28,2474215,22554,4318,0.0052
SPD01223,CAM0203,2024-11-21,89511,1824,65,1387135,15497,760,0.0204
SPD01224,CAM0203,2024-10-23,142167,3145,151,3314298,23313,1054,0.0221
SPD01225,CAM0203,2024-11-21,163470,1844,87,1335307,8169,724,0.0113
SPD01226,CAM0203,2024-10-07,142462,3259,74,1703454,11957,523,0.0229
SPD01227,CAM0203,2024-10-05,128337,856,19,1774327,13826,2073,0.0067
SPD01228,CAM0203,2024-10-11,186939,1373,18,4131691,22102,3009,0.0073
SPD01229,CAM0203,2024-12-01,46013,306,13,3093712,67236,10110,0.0067
SPD01230,CAM0203,2024-09-17,55499,658,29,2764819,49817,4202,0.0119
SPD01231,CAM0204,2023-09-02,168709,4078,132,1899432,11259,466,0.0242
SPD01232,CAM0204,2023-07-26,160356,1412,29,2405680,15002,1704,0.0088
SPD01233,CAM0204,2023-09-27,31823,259,9,3412388,107230,13175,0.0081
SPD01234,CAM0204,2023-08-28,155904,3788,79,4171224,26755,1101,0.0243
SPD01235,CAM0204,2023-08-12,49066,248,4,1428861,29121,5762,0.0051
SPD01236,CAM0204,2023-08-04,48206,814,,852528,17685,1047,0.0169
SPD01237,CAM0204,2023-07-23,40907,727,26,2943824,71964,4049,0.0178
SPD01238,CAM0204,2023-08-24,136170,3268,84,3434058,25219,1051,0.0240
SPD01239,CAM0204,2023-09-15,98058,1254,39,1994317,20338,1590,0.0128
SPD01240,CAM0205,2024-12-19,171138,4422,192,4901696,28642,1108,0.0258
SPD01241,CAM0205,2025-01-06,133475,2986,44,3852512,28863,1290,0.0224
SPD01242,CAM0205,2024-12-31,51664,290,8,3102387,60049,10698,0.0056
SPD01243,CAM0205,2025-01-05,61041,1246,58,1802090,29523,1446,0.0204
SPD01244,CAM0206,2022-07-05,103095,976,10,3908440,37911,4005,0.0095
SPD01245,CAM0206,2022-07-04,142888,1410,32,3294284,23055,2336,0.0099
SPD01246,CAM0206,2022-08-08,71521,1256,,2490323,34819,1983,0.0176
SPD01247,CAM0206,2022-06-13,174664,2073,24,2322636,13298,1120,0.0119
SPD01248,CAM0206,2022-06-28,168910,1086,12,4149434,24566,3821,0.0064
SPD01249,CAM0206,2022-07-19,170737,2793,111,4776718,27977,1710,0.0164
SPD01250,CAM0206,2022-08-01,32233,191,,1485065,46073,7775,0.0059
SPD01251,CAM0207,2022-03-28,197989,1865,24,1201824,6070,644,0.0094
SPD01252,CAM0207,2022-03-07,121228,2538,,1017683,8395,401,0.0209
SPD01253,CAM0207,2022-03-23,77739,2299,79,339875,4372,148,0.0296
SPD01254,CAM0208,2022-07-31,181158,4747,182,3272382,18064,689,0.0262
SPD01255,CAM0208,2022-08-24,8714,248,10,715760,82139,2886,0.0285
SPD01256,CAM0208,2022-06-27,55578,1424,55,904380,16272,635,0.0256
SPD01257,CAM0208,2022-07-11,121234,741,27,3633050,29967,4903,0.0061
SPD01258,CAM0208,2022-07-11,171540,4060,41,2496491,14553,615,0.0237
SPD01259,CAM0208,2022-08-29,96929,769,33,922219,9514,1199,0.0079
SPD01260,CAM0208,2022-08-30,126374,910,15,924923,7319,1016,0.0072
SPD01261,CAM0208,2022-07-12,88231,1745,70,287566,3259,165,0.0198
SPD01262,CAM0208,2022-07-16,172233,2473,,2269739,13178,918,0.0144
SPD01263,CAM0209,2023-05-05,183491,3863,68,1313460,7158,340,0.0211
SPD01264,CAM0209,2023-05-05,18981,274,5,4939898,260255,18029,0.0144
SPD01265,CAM0209,2023-05-06,113523,1208,54,1685723,14849,1395,0.0106
SPD01266,CAM0209,2023-05-04,72988,1637,48,3250208,44531,1985,0.0224
SPD01267,CAM0209,2023-05-08,173250,3131,117,1630044,9409,521,0.0181
SPD01268,CAM0210,2022-03-11,158412,2319,42,3839426,24237,1656,0.0146
SPD01269,CAM0210,2022-03-31,174347,4406,80,4425889,25386,1005,0.0253
SPD01270,CAM0210,2022-04-13,199807,4966,,1967664,9848,396,0.0249
SPD01271,CAM0210,2022-03-25,62214,1038,,1167191,18761,1124,0.0167
SPD01272,CAM0211,2022-07-10,177577,3689,105,2909444,16384,789,0.0208
SPD01273,CAM0211,2022-06-30,152788,2207,25,1077557,7053,488,0.0144
SPD01274,CAM0211,2022-07-17,99079,2648,,3735024,37697,1411,0.0267
SPD01275,CAM0211,2022-07-07,92742,1244,21,3203159,34538,2575,0.0134
SPD01276,CAM0211,2022-06-26,47662,794,8,4028943,84532,5074,0.0167
SPD01277,CAM0211,2022-07-14,155985,3488,100,2243370,14382,643,0.0224
SPD01278,CAM0212,2024-03-13,194627,2789,103,2718036,13965,975,0.0143
SPD01279,CAM0212,2024-02-28,66421,1599,48,3731486,56179,2334,0.0241
SPD01280,CAM0212,2024-03-24,75611,2181,24,4496681,59471,2062,0.0288
SPD01281,CAM0213,2022-06-15,83795,2276,108,1864821,22255,819,0.0272
SPD01282,CAM0213,2022-07-11,41581,342,16,958318,23047,2802,0.0082
SPD01283,CAM0213,2022-06-24,42083,1053,17,207073,4921,197,0.0250
SPD01284,CAM0213,2022-07-17,43663,437,9,1748483,40045,4001,0.0100
SPD01285,CAM0213,2022-06-20,58299,927,14,4858598,83339,5241,0.0159
SPD01286,CAM0213,2022-07-29,103109,528,7,4812300,46672,9114,0.0051
SPD01287,CAM0214,2023-09-02,188180,1940,48,4087985,21724,2107,0.0103
SPD01288,CAM0214,2023-08-14,30119,442,20,3554466,118014,8042,0.0147
SPD01289,CAM0214,2023-08-24,79237,2020,54,3503856,44220,1735,0.0255
SPD01290,CAM0214,2023-09-20,23784,325,15,425622,17895,1310,0.0137
SPD01291,CAM0214,2023-08-11,164520,1555,38,4406517,26784,2834,0.0095
SPD01292,CAM0214,2023-07-14,165056,3297,43,2129996,12905,646,0.0200
SPD01293,CAM0214,2023-07-31,136058,1319,36,3048659,22407,2311,0.0097
SPD01294,CAM0214,2023-09-01,176453,1675,37,4232001,23984,2527,0.0095
SPD01295,CAM0215,2024-02-19,73424,2126,35,4539834,61830,2135,0.0290
SPD01296,CAM0215,2024-02-21,126876,3191,125,3592970,28319,1126,0.0252
SPD01297,CAM0215,2024-02-18,47174,612,15,4014233,85094,6559,0.0130
SPD01298,CAM0216,2022-11-13,132438,2826,76,657273,4963,233,0.0213
SPD01299,CAM0216,2022-12-20,116406,1334,45,3977138,34166,2981,0.0115
SPD01300,CAM0216,2022-12-29,129137,2944,143,1136773,8803,386,0.0228
SPD01301,CAM0216,2022-12-04,116166,2125,78,1461539,12581,688,0.0183
SPD01302,CAM0216,2022-11-12,93372,2680,54,4519263,48401,1686,0.0287
SPD01303,CAM0216,2023-01-09,119003,739,10,4307242,36194,5828,0.0062
SPD01304,CAM0216,2023-01-09,101234,632,15,3771051,37251,5967,0.0062
SPD01305,CAM0217,2022-08-08,181946,2256,71,1699280,9339,753,0.0124
SPD01306,CAM0217,2022-08-07,98555,1520,33,498760,5061,328,0.0154
SPD01307,CAM0217,2022-08-17,34277,477,,3523688,102800,7387,0.0139
SPD01308,CAM0218,2022-03-02,50936,361,,1413364,27748,3915,0.0071
SPD01309,CAM0218,2022-03-15,134355,2119,103,2247665,16729,1061,0.0158
SPD01310,CAM0218,2022-03-18,142247,2734,,2939622,20666,1075,0.0192
SPD01311,CAM0219,2023-10-07,15036,130,4,1048278,69718,8064,0.0086
SPD01312,CAM0219,2023-10-08,139383,4112,,2733241,19610,665,0.0295
SPD01313,CAM0219,2023-10-14,110051,611,12,865076,7861,1416,0.0056
SPD01314,CAM0219,2023-10-15,35520,882,43,4512076,127029,5116,0.0248
SPD01315,CAM0219,2023-09-21,186995,4669,135,3865365,20671,828,0.0250
SPD01316,CAM0219,2023-09-25,185581,4538,167,3544291,19098,781,0.0245
SPD01317,CAM0219,2023-09-13,182788,2215,,1937585,10600,875,0.0121
SPD01318,CAM0220,2024-02-20,113612,2434,69,2868914,25252,1179,0.0214
SPD01319,CAM0220,2024-02-25,63018,669,12,2614504,41488,3908,0.0106
SPD01320,CAM0220,2024-03-19,159118,2469,78,4189646,26330,1697,0.0155
SPD01321,CAM0220,2024-03-25,8294,112,4,1473211,177624,13154,0.0135
SPD01322,CAM0221,2023-09-17,199660,3488,58,3472070,17390,995,0.0175
SPD01323,CAM0221,2023-08-21,110627,642,31,4281380,38701,6669,0.0058
SPD01324,CAM0221,2023-09-02,26782,272,6,2647989,98872,9735,0.0102
SPD01325,CAM0221,2023-08-29,123357,2696,,1598668,12960,593,0.0219
SPD01326,CAM0221,2023-09-03,153083,2416,26,2581422,16863,1068,0.0158
SPD01327,CAM0221,2023-09-20,66530,956,24,1235942,18577,1293,0.0144
SPD01328,CAM0221,2023-08-01,108743,1137,37,1698393,15618,1494,0.0105
SPD01329,CAM0222,2023-02-25,197534,5821,140,2026641,10260,348,0.0295
SPD01330,CAM0222,2023-03-30,162089,1940,68,2865690,17680,1477,0.0120
SPD01331,CAM0222,2023-04-10,145411,2662,69,4091592,28138,1537,0.0183
SPD01332,CAM0222,2023-03-13,122822,1096,28,227995,1856,208,0.0089
SPD01333,CAM0222,2023-04-14,92570,2228,83,1024793,11070,460,0.0241
SPD01334,CAM0222,2023-03-26,157084,3350,88,443613,2824,132,0.0213
SPD01335,CAM0222,2023-03-05,41325,836,11,4986411,120663,5965,0.0202
SPD01336,CAM0222,2023-03-29,10985,144,4,4158697,378580,28880,0.0131
SPD01337,CAM0223,2023-11-17,102070,568,23,3466015,33957,6102,0.0056
SPD01338,CAM0223,2024-01-15,139043,3696,60,3295935,23704,892,0.0266
SPD01339,CAM0223,2023-12-06,50930,855,15,1312749,25776,1535,0.0168
SPD01340,CAM0223,2023-12-13,21990,601,17,2255602,102574,3753,0.0273
SPD01341,CAM0223,2024-01-01,68408,1704,51,1132454,16554,665,0.0249
SPD01342,CAM0223,2023-12-18,46750,519,6,471141,10078,908,0.0111
SPD01343,CAM0223,2023-12-28,141253,4221,54,3698801,26186,876,0.0299
SPD01344,CAM0223,2023-12-09,192688,3551,121,4680949,24293,1318,0.0184
SPD01345,CAM0224,2023-02-19,119955,2041,44,3541994,29528,1735,0.0170
SPD01346,CAM0224,2023-02-21,100256,1502,52,3891371,38814,2591,0.0150
SPD01347,CAM0224,2023-04-11,37520,284,11,1137709,30323,4006,0.0076
SPD01348,CAM0224,2023-03-09,101066,1548,72,4248266,42035,2744,0.0153
SPD01349,CAM0224,2023-03-14,74339,552,7,4323646,58161,7833,0.0074
SPD01350,CAM0224,2023-03-19,73157,992,23,3978029,54377,4010,0.0136
SPD01351,CAM0224,2023-03-21,153958,1829,,1374581,8928,752,0.0119
SPD01352,CAM0224,2023-03-06,141781,1731,42,3242751,22872,1873,0.0122
SPD01353,CAM0225,2023-06-26,81341,1030,33,2756355,33886,2676,0.0127
SPD01354,CAM0225,2023-06-11,191929,3070,122,1278381,6661,416,0.0160
SPD01355,CAM0225,2023-05-21,164239,2021,71,434920,2648,215,0.0123
SPD01356,CAM0225,2023-07-05,60485,1184,12,3254810,53812,2749,0.0196
SPD01357,CAM0225,2023-06-27,138324,3269,85,1629503,11780,498,0.0236
SPD01358,CAM0225,2023-06-03,173781,1546,34,3340380,19222,2161,0.0089
SPD01359,CAM0226,2023-04-03,132204,2803,82,4260073,32223,1520,0.0212
SPD01360,CAM0226,2023-04-03,8730,189,,2085970,238943,11037,0.0216
SPD01361,CAM0226,2023-03-25,59114,627,25,1203205,20354,1919,0.0106
SPD01362,CAM0226,2023-05-08,56627,787,36,302347,5339,384,0.0139
SPD01363,CAM0226,2023-04-22,64866,1526,17,1029130,15865,674,0.0235
SPD01364,CAM0226,2023-03-28,138016,921,28,4710798,34132,5115,0.0067
SPD01365,CAM0226,2023-02-24,19673,318,6,1732469,88063,5448,0.0162
SPD01366,CAM0226,2023-05-13,175605,4642,179,1688396,9615,364,0.0264
SPD01367,CAM0226,2023-02-19,164681,1917,76,734093,4458,383,0.0116
SPD01368,CAM0226,2023-03-02,141985,1784,35,4203734,29607,2356,0.0126
SPD01369,CAM0227,2023-05-04,30760,566,12,812825,26425,1436,0.0184
SPD01370,CAM0227,2023-03-31,130383,1031,,1855879,14234,1800,0.0079
SPD01371,CAM0227,2023-03-18,147178,2904,63,280551,1906,97,0.0197
SPD01372,CAM0227,2023-04-30,34235,787,28,4027339,117638,5117,0.0230
SPD01373,CAM0227,2023-03-06,70994,1694,50,1680856,23676,992,0.0239
SPD01374,CAM0227,2023-04-17,137983,2357,84,2416269,17511,1025,0.0171
SPD01375,CAM0227,2023-05-13,70279,950,28,3891354,55370,4096,0.0135
SPD01376,CAM0227,2023-03-20,52757,906,44,4146893,78604,4577,0.0172
SPD01377,CAM0228,2023-06-11,47763,452,16,993293,20796,2198,0.0095
SPD01378,CAM0228,2023-06-08,94766,1985,34,1111939,11734,560,0.0209
SPD01379,CAM0228,2023-05-25,60893,772,31,4158379,68290,5387,0.0127
SPD01380,CAM0228,2023-05-17,184502,2306,75,1496859,8113,649,0.0125
SPD01381,CAM0228,2023-05-31,45996,450,7,1524923,33153,3389,0.0098
SPD01382,CAM0229,2024-11-25,178694,1595,78,3697287,20691,2318,0.0089
SPD01383,CAM0229,2024-10-12,64958,1839,81,2746933,42288,1494,0.0283
SPD01384,CAM0229,2024-10-25,43007,544,23,2845319,66159,5230,0.0126
SPD01385,CAM0229,2024-11-04,85744,1340,35,3589678,41865,2679,0.0156
SPD01386,CAM0229,2024-09-15,112161,1552,76,2500217,22291,1611,0.0138
SPD01387,CAM0229,2024-09-10,189638,1906,38,3332936,17575,1749,0.0101
SPD01388,CAM0229,2024-09-11,89369,1401,45,1873125,20959,1337,0.0157
SPD01389,CAM0229,2024-10-05,166888,2932,41,2239587,13420,764,0.0176
SPD01390,CAM0229,2024-09-28,90323,2083,70,585875,6486,281,0.0231
SPD01391,CAM0229,2024-12-01,107252,2380,70,2550006,23776,1071,0.0222
SPD01392,CAM0230,2022-07-13,158646,2280,81,2515643,15857,1103,0.0144
SPD01393,CAM0230,2022-07-11,101848,1624,46,820662,8058,505,0.0159
SPD01394,CAM0230,2022-07-04,197007,3022,48,2706982,13741,896,0.0153
SPD01395,CAM0231,2024-05-04,57427,1093,25,4785088,83325,4378,0.0190
SPD01396,CAM0231,2024-05-16,178196,2052,44,383306,2151,187,0.0115
SPD01397,CAM0231,2024-04-06,22826,611,24,3230213,141515,5287,0.0268
SPD01398,CAM0231,2024-05-17,121874,2886,65,2109937,17312,731,0.0237
SPD01399,CAM0231,2024-04-27,99949,1331,50,2342096,23433,1760,0.0133
SPD01400,CAM0231,2024-05-06,11065,94,2,4279862,386793,45530,0.0085
